EventID,Timestamp,Flag,Name_src,DM,MaxSNR,BeamID,TriggerSent,filename,TriggerInfo,mtime
"20250807_231422Z","2025-08-07T23:14:22.688325+00:00","PSR","PSR B0329+54",26.680277884696697,15.4453125,212,true,"event-20250807_231422Z.json",[object Object],1754608465804.5393
"20250807_230312Z","2025-08-07T23:03:12.582725+00:00","PSR","Crab (PSR B0531+21)",56.761558225025055,27.15625,126,true,"event-20250807_230312Z.json",[object Object],1754607796859.6587
"20250807_225933Z","2025-08-07T22:59:33.889093+00:00","PSR","PSR B0329+54",26.797553831442617,15.0546875,213,true,"event-20250807_225933Z.json",[object Object],1754607578487.101
"20250807_225853Z","2025-08-07T22:58:53.166661+00:00","PSR","PSR B0329+54",26.856191804815573,17.875,213,true,"event-20250807_225853Z.json",[object Object],1754607536442.8013
"20250807_225820Z","2025-08-07T22:58:20.300357+00:00","PSR","PSR B0329+54",26.680277884696697,21.515625,213,true,"event-20250807_225820Z.json",[object Object],1754607504047.57
"20250807_225753Z","2025-08-07T22:57:53.152069+00:00","PSR","PSR B0329+54",26.738915858069657,15.265625,213,true,"event-20250807_225753Z.json",[object Object],1754607476178.3713
"20250807_225607Z","2025-08-07T22:56:07.409733+00:00","PSR","PSR B0329+54",26.738915858069657,15.2109375,213,true,"event-20250807_225607Z.json",[object Object],1754607372247.6301
"20250807_224308Z","2025-08-07T22:43:08.637253+00:00","PSR","PSR B0329+54",26.797553831442617,17.109375,214,true,"event-20250807_224308Z.json",[object Object],1754606591687.0837
"20250807_224107Z","2025-08-07T22:41:07.182661+00:00","PSR","PSR B0329+54",26.738915858069657,16.53125,214,true,"event-20250807_224107Z.json",[object Object],1754606470602.2322
"20250807_224025Z","2025-08-07T22:40:25.026629+00:00","PSR","PSR B0329+54",26.680277884696697,17.28125,214,true,"event-20250807_224025Z.json",[object Object],1754606428442.9355
"20250807_223908Z","2025-08-07T22:39:08.578885+00:00","PSR","PSR B0329+54",26.797553831442617,17.171875,214,true,"event-20250807_223908Z.json",[object Object],1754606351585.395
"20250807_223856Z","2025-08-07T22:38:56.430149+00:00","PSR","PSR B0329+54",26.914829778188533,16.171875,214,true,"event-20250807_223856Z.json",[object Object],1754606340384.3162
"20250807_223630Z","2025-08-07T22:36:30.678085+00:00","PSR","PSR B0329+54",26.856191804815573,17.9375,214,true,"event-20250807_223630Z.json",[object Object],1754606193814.2852
"20250807_222516Z","2025-08-07T22:25:16.935237+00:00","PSR","PSR B0329+54",26.856191804815573,16.5,215,true,"event-20250807_222516Z.json",[object Object],1754605521729.563
"20250807_222024Z","2025-08-07T22:20:24.718405+00:00","PSR","PSR B0329+54",26.738915858069657,15.1875,215,true,"event-20250807_222024Z.json",[object Object],1754605227811.5012
"20250807_220317Z","2025-08-07T22:03:17.318725+00:00","PSR","PSR B0329+54",26.856191804815573,16.625,216,true,"event-20250807_220317Z.json",[object Object],1754604200297.307
"20250807_220253Z","2025-08-07T22:02:53.742149+00:00","PSR","PSR B0329+54",26.738915858069657,17.375,216,true,"event-20250807_220253Z.json",[object Object],1754604177866.1516
"20250807_220203Z","2025-08-07T22:02:03.009093+00:00","PSR","PSR B0329+54",26.856191804815573,15.765625,216,true,"event-20250807_220203Z.json",[object Object],1754604127633.8037
"20250807_220155Z","2025-08-07T22:01:55.865669+00:00","PSR","PSR B0329+54",26.738915858069657,15.484375,216,true,"event-20250807_220155Z.json",[object Object],1754604119257.7456
"20250807_215935Z","2025-08-07T21:59:35.831621+00:00","PSR","PSR B0329+54",26.738915858069657,18.03125,216,true,"event-20250807_215935Z.json",[object Object],1754603979665.7786
"20250807_214614Z","2025-08-07T21:46:14.916165+00:00","PSR","PSR B0329+54",26.797553831442617,17.15625,217,true,"event-20250807_214614Z.json",[object Object],1754603188596.2402
"20250807_214552Z","2025-08-07T21:45:52.052293+00:00","PSR","PSR B0329+54",26.738915858069657,15.5390625,217,true,"event-20250807_214552Z.json",[object Object],1754603155498.0088
"20250807_214537Z","2025-08-07T21:45:37.757253+00:00","PSR","PSR B0329+54",26.738915858069657,15.8984375,217,true,"event-20250807_214537Z.json",[object Object],1754603140814.9062
"20250807_214337Z","2025-08-07T21:43:37.728069+00:00","PSR","PSR B0329+54",26.738915858069657,18.5,217,true,"event-20250807_214337Z.json",[object Object],1754603022185.0767
"20250807_214332Z","2025-08-07T21:43:32.730949+00:00","PSR","PSR B0329+54",26.797553831442617,15.859375,217,true,"event-20250807_214332Z.json",[object Object],1754603016320.0356
"20250807_214323Z","2025-08-07T21:43:23.441221+00:00","PSR","PSR B0329+54",26.738915858069657,17.484375,217,true,"event-20250807_214323Z.json",[object Object],1754603006625.9678
"20250807_214259Z","2025-08-07T21:42:59.864645+00:00","PSR","PSR B0329+54",26.797553831442617,19.328125,217,true,"event-20250807_214259Z.json",[object Object],1754602986132.8247
"20250807_214201Z","2025-08-07T21:42:01.988165+00:00","PSR","PSR B0329+54",26.738915858069657,19.625,217,true,"event-20250807_214201Z.json",[object Object],1754602925366.3997
"20250807_214116Z","2025-08-07T21:41:16.981317+00:00","PSR","PSR B0329+54",26.797553831442617,15.1484375,217,true,"event-20250807_214116Z.json",[object Object],1754602880257.0842
"20250807_213749Z","2025-08-07T21:37:49.781061+00:00","PSR","PSR B0329+54",26.856191804815573,16.75,217,true,"event-20250807_213749Z.json",[object Object],1754602673165.636
"20250807_212439Z","2025-08-07T21:24:39.580741+00:00","PSR","PSR B0329+54",26.797553831442617,16.765625,218,true,"event-20250807_212439Z.json",[object Object],1754601890350.1274
"20250807_212434Z","2025-08-07T21:24:34.583621+00:00","PSR","PSR B0329+54",26.856191804815573,18.421875,218,true,"event-20250807_212434Z.json",[object Object],1754601877614.0376
"20250807_212320Z","2025-08-07T21:23:20.273989+00:00","PSR","PSR B0329+54",26.856191804815573,17.796875,218,true,"event-20250807_212320Z.json",[object Object],1754601803104.512
"20250807_212305Z","2025-08-07T21:23:05.987141+00:00","PSR","PSR B0329+54",26.738915858069657,18.671875,218,true,"event-20250807_212305Z.json",[object Object],1754601788956.412
"20250807_212228Z","2025-08-07T21:22:28.123717+00:00","PSR","PSR B0329+54",26.856191804815573,18.390625,218,true,"event-20250807_212228Z.json",[object Object],1754601751212.146
"20250807_212145Z","2025-08-07T21:21:45.967685+00:00","PSR","PSR B0329+54",26.797553831442617,15.71875,218,true,"event-20250807_212145Z.json",[object Object],1754601710292.8574
"20250807_210725Z","2025-08-07T21:07:25.750341+00:00","PSR","PSR B0329+54",26.797553831442617,18.46875,219,true,"event-20250807_210725Z.json",[object Object],1754600849682.79
"20250807_210655Z","2025-08-07T21:06:55.743045+00:00","PSR","PSR B0329+54",26.797553831442617,15.140625,219,true,"event-20250807_210655Z.json",[object Object],1754600819004.5728
"20250807_210511Z","2025-08-07T21:05:11.426117+00:00","PSR","PSR B0329+54",26.680277884696697,15.09375,219,true,"event-20250807_210511Z.json",[object Object],1754600714424.8323
"20250807_210451Z","2025-08-07T21:04:51.421253+00:00","PSR","PSR B0329+54",26.856191804815573,17.09375,219,true,"event-20250807_210451Z.json",[object Object],1754600695733.7
"20250807_210442Z","2025-08-07T21:04:42.131525+00:00","PSR","PSR B0329+54",26.797553831442617,15.4375,219,true,"event-20250807_210442Z.json",[object Object],1754600685543.6277
"20250807_011615Z","2025-08-07T01:16:15.703109+00:00","PSR","Crab (PSR B0531+21)",56.644282278279135,9.34375,115,true,"event-20250807_011615Z.json",[object Object],1754529378736.3047
"20250807_003241Z","2025-08-07T00:32:41.644101+00:00","PSR","Crab (PSR B0531+21)",56.761558225025055,18.546875,119,true,"event-20250807_003241Z.json",[object Object],1754526764295.419
"20250807_003214Z","2025-08-07T00:32:14.471237+00:00","PSR","Crab (PSR B0531+21)",56.702920251652095,13.6875,119,true,"event-20250807_003214Z.json",[object Object],1754526737633.2007
"20250807_000113Z","2025-08-07T00:01:13.527365+00:00","PSR","PSR B0329+54",26.797553831442617,15.0234375,210,true,"event-20250807_000113Z.json",[object Object],1754524876689.1558
"20250806_234421Z","2025-08-06T23:44:21.839941+00:00","PSR","PSR B0329+54",26.856191804815573,16.34375,211,true,"event-20250806_234421Z.json",[object Object],1754523865327.8884
"20250806_232422Z","2025-08-06T23:24:22.957125+00:00","PSR","PSR B0329+54",26.797553831442617,16.015625,212,true,"event-20250806_232422Z.json",[object Object],1754522666828.302
"20250806_231833Z","2025-08-06T23:18:33.584709+00:00","PSR","PSR B0329+54",26.797553831442617,17.875,212,true,"event-20250806_231833Z.json",[object Object],1754522316696.8247
"20250806_231813Z","2025-08-06T23:18:13.579845+00:00","PSR","PSR B0329+54",26.738915858069657,15.8515625,212,true,"event-20250806_231813Z.json",[object Object],1754522296437.6824
"20250806_230331Z","2025-08-06T23:03:31.211333+00:00","PSR","PSR B0329+54",26.738915858069657,15.4453125,213,true,"event-20250806_230331Z.json",[object Object],1754521414327.5505
"20250806_230111Z","2025-08-06T23:01:11.889989+00:00","PSR","PSR B0329+54",26.738915858069657,15.7734375,213,true,"event-20250806_230111Z.json",[object Object],1754521275267.5713
"20250806_224421Z","2025-08-06T22:44:21.627973+00:00","PSR","PSR B0329+54",26.680277884696697,15.5703125,214,true,"event-20250806_224421Z.json",[object Object],1754520265085.457
"20250806_224353Z","2025-08-06T22:43:53.766981+00:00","PSR","PSR B0329+54",26.797553831442617,16.078125,214,true,"event-20250806_224353Z.json",[object Object],1754520238666.271
"20250806_224308Z","2025-08-06T22:43:08.039237+00:00","PSR","PSR B0329+54",26.797553831442617,16.015625,214,true,"event-20250806_224308Z.json",[object Object],1754520191075.9358
"20250806_222811Z","2025-08-06T22:28:11.383877+00:00","PSR","PSR B0329+54",26.856191804815573,20.640625,215,true,"event-20250806_222811Z.json",[object Object],1754519294368.618
"20250806_222502Z","2025-08-06T22:25:02.763077+00:00","PSR","PSR B0329+54",26.680277884696697,19.28125,215,true,"event-20250806_222502Z.json",[object Object],1754519105843.2832
"20250806_222422Z","2025-08-06T22:24:22.040645+00:00","PSR","PSR B0329+54",26.856191804815573,17.921875,215,true,"event-20250806_222422Z.json",[object Object],1754519065261.996
"20250806_222352Z","2025-08-06T22:23:52.033349+00:00","PSR","PSR B0329+54",26.738915858069657,18.578125,215,true,"event-20250806_222352Z.json",[object Object],1754519034818.7805
"20250806_220546Z","2025-08-06T22:05:46.757189+00:00","PSR","PSR B0329+54",26.680277884696697,16.125,216,true,"event-20250806_220546Z.json",[object Object],1754517949793.101
"20250806_220525Z","2025-08-06T22:05:25.326917+00:00","PSR","PSR B0329+54",26.856191804815573,15.28125,216,true,"event-20250806_220525Z.json",[object Object],1754517928838.953
"20250806_215004Z","2025-08-06T21:50:04.374085+00:00","PSR","PSR B0329+54",26.738915858069657,19.96875,217,true,"event-20250806_215004Z.json",[object Object],1754517008598.7239
"20250806_214828Z","2025-08-06T21:48:28.634181+00:00","PSR","PSR B0329+54",26.738915858069657,15.65625,217,true,"event-20250806_214828Z.json",[object Object],1754516913546.0518
"20250806_214825Z","2025-08-06T21:48:25.062469+00:00","PSR","PSR B0329+54",26.797553831442617,19.734375,217,true,"event-20250806_214825Z.json",[object Object],1754516910451.0298
"20250806_212903Z","2025-08-06T21:29:03.338565+00:00","PSR","PSR B0329+54",26.680277884696697,17.203125,218,true,"event-20250806_212903Z.json",[object Object],1754515747789.7754
"20250806_212839Z","2025-08-06T21:28:39.761989+00:00","PSR","PSR B0329+54",26.738915858069657,15.828125,218,true,"event-20250806_212839Z.json",[object Object],1754515725434.6157
"20250806_212814Z","2025-08-06T21:28:14.751813+00:00","PSR","PSR B0329+54",26.797553831442617,17,218,true,"event-20250806_212814Z.json",[object Object],1754515697777.4182
"20250806_212617Z","2025-08-06T21:26:17.581637+00:00","PSR","PSR B0329+54",26.738915858069657,17.75,218,true,"event-20250806_212617Z.json",[object Object],1754515580807.5833
"20250806_204805Z","2025-08-06T20:48:05.566533+00:00","PSR","PSR B0329+54",26.738915858069657,15.8515625,220,true,"event-20250806_204805Z.json",[object Object],1754513288937.2202
"20250806_004736Z","2025-08-06T00:47:36.562757+00:00","PSR","Crab (PSR B0531+21)",56.761558225025055,17.515625,118,true,"event-20250806_004736Z.json",[object Object],1754441259606.2383
"20250806_002759Z","2025-08-06T00:27:59.724613+00:00","PSR","PSR B0329+54",26.738915858069657,15.7421875,209,true,"event-20250806_002759Z.json",[object Object],1754440082973.1262
"20250806_002205Z","2025-08-06T00:22:05.346885+00:00","PSR","PSR B0329+54",26.797553831442617,16.0625,209,true,"event-20250806_002205Z.json",[object Object],1754439728395.451
"20250806_001923Z","2025-08-06T00:19:23.997253+00:00","PSR","Crab (PSR B0531+21)",56.702920251652095,13,121,true,"event-20250806_001923Z.json",[object Object],1754439568577.2268
"20250806_000902Z","2025-08-06T00:09:02.289989+00:00","PSR","PSR B0329+54",26.738915858069657,15.390625,210,true,"event-20250806_000902Z.json",[object Object],1754438945453.5032
"20250806_000645Z","2025-08-06T00:06:45.827653+00:00","PSR","PSR B0329+54",26.797553831442617,16.0625,210,true,"event-20250806_000645Z.json",[object Object],1754438808949.4873
"20250806_000622Z","2025-08-06T00:06:22.971973+00:00","PSR","PSR B0329+54",26.856191804815573,15.2265625,210,true,"event-20250806_000622Z.json",[object Object],1754438785849.3154
"20250806_000533Z","2025-08-06T00:05:33.672517+00:00","PSR","PSR B0329+54",26.797553831442617,17.015625,210,true,"event-20250806_000533Z.json",[object Object],1754438736735.95
"20250806_000517Z","2025-08-06T00:05:17.952069+00:00","PSR","PSR B0329+54",26.797553831442617,15.0703125,210,true,"event-20250806_000517Z.json",[object Object],1754438722456.8435
"20250806_000405Z","2025-08-06T00:04:05.076037+00:00","PSR","PSR B0329+54",26.856191804815573,15.125,210,true,"event-20250806_000405Z.json",[object Object],1754438648088.29
"20250806_000350Z","2025-08-06T00:03:50.068293+00:00","PSR","PSR B0329+54",26.856191804815573,24.75,210,true,"event-20250806_000350Z.json",[object Object],1754438634769.191
"20250806_000338Z","2025-08-06T00:03:38.640453+00:00","PSR","PSR B0329+54",26.680277884696697,15.53125,210,true,"event-20250806_000338Z.json",[object Object],1754438621922.0955
"20250806_000037Z","2025-08-06T00:00:37.163077+00:00","PSR","PSR B0329+54",26.680277884696697,17.03125,210,true,"event-20250806_000037Z.json",[object Object],1754438440426.7446
"20250805_234616Z","2025-08-05T23:46:16.945733+00:00","PSR","PSR B0329+54",26.738915858069657,15.3828125,211,true,"event-20250805_234616Z.json",[object Object],1754437580084.3464
"20250805_234250Z","2025-08-05T23:42:50.458181+00:00","PSR","PSR B0329+54",26.738915858069657,15.6875,211,true,"event-20250805_234250Z.json",[object Object],1754437373734.8123
"20250805_232916Z","2025-08-05T23:29:16.681285+00:00","PSR","PSR B0329+54",26.680277884696697,16.375,212,true,"event-20250805_232916Z.json",[object Object],1754436559922.7637
"20250805_232603Z","2025-08-05T23:26:03.063365+00:00","PSR","PSR B0329+54",26.797553831442617,15.078125,212,true,"event-20250805_232603Z.json",[object Object],1754436367668.3235
"20250805_232507Z","2025-08-05T23:25:07.333189+00:00","PSR","PSR B0329+54",26.856191804815573,15.875,212,true,"event-20250805_232507Z.json",[object Object],1754436311643.9038
"20250805_232506Z","2025-08-05T23:25:06.620485+00:00","PSR","PSR B0329+54",26.856191804815573,16.34375,212,true,"event-20250805_232506Z.json",[object Object],1754436310640.8965
"20250805_232420Z","2025-08-05T23:24:20.180037+00:00","PSR","PSR B0329+54",26.680277884696697,16.8125,212,true,"event-20250805_232420Z.json",[object Object],1754436264781.553
"20250805_232305Z","2025-08-05T23:23:05.157701+00:00","PSR","PSR B0329+54",26.738915858069657,15.1953125,212,true,"event-20250805_232305Z.json",[object Object],1754436188956.9849
"20250805_232301Z","2025-08-05T23:23:01.585989+00:00","PSR","PSR B0329+54",26.797553831442617,15.75,212,true,"event-20250805_232301Z.json",[object Object],1754436185138.9563
"20250805_232300Z","2025-08-05T23:23:00.873285+00:00","PSR","PSR B0329+54",26.856191804815573,15.0390625,212,true,"event-20250805_232300Z.json",[object Object],1754436183640.945
"20250805_231527Z","2025-08-05T23:15:27.331397+00:00","PSR","Crab (PSR B0531+21)",56.761558225025055,24.515625,126,true,"event-20250805_231527Z.json",[object Object],1754435730203.5886
"20250805_230514Z","2025-08-05T23:05:14.881093+00:00","PSR","PSR B0329+54",26.738915858069657,15.1640625,213,true,"event-20250805_230514Z.json",[object Object],1754435118047.0781
"20250805_224824Z","2025-08-05T22:48:24.627269+00:00","PSR","PSR B0329+54",26.738915858069657,16,214,true,"event-20250805_224824Z.json",[object Object],1754434109399.6287
"20250805_222914Z","2025-08-05T22:29:14.331205+00:00","PSR","PSR B0329+54",26.738915858069657,17.921875,215,true,"event-20250805_222914Z.json",[object Object],1754432957459.2107
"20250805_222842Z","2025-08-05T22:28:42.185797+00:00","PSR","PSR B0329+54",26.797553831442617,16.75,215,true,"event-20250805_222842Z.json",[object Object],1754432925449.975
"20250805_222710Z","2025-08-05T22:27:10.017605+00:00","PSR","PSR B0329+54",26.738915858069657,15.015625,215,true,"event-20250805_222710Z.json",[object Object],1754432833073.2947
"20250805_221155Z","2025-08-05T22:11:55.495493+00:00","PSR","PSR B0329+54",26.856191804815573,21.046875,216,true,"event-20250805_221155Z.json",[object Object],1754431919433.6355
"20250805_221050Z","2025-08-05T22:10:50.475589+00:00","PSR","PSR B0329+54",26.680277884696697,16.59375,216,true,"event-20250805_221050Z.json",[object Object],1754431853810.152
"20250805_220930Z","2025-08-05T22:09:30.456133+00:00","PSR","PSR B0329+54",26.738915858069657,17.171875,216,true,"event-20250805_220930Z.json",[object Object],1754431774349.5667
"20250805_220922Z","2025-08-05T22:09:22.600005+00:00","PSR","PSR B0329+54",26.738915858069657,16.109375,216,true,"event-20250805_220922Z.json",[object Object],1754431765807.5037
"20250805_215333Z","2025-08-05T21:53:33.073477+00:00","PSR","PSR B0329+54",26.797553831442617,15.6015625,217,true,"event-20250805_215333Z.json",[object Object],1754430817280.5151
"20250805_215040Z","2025-08-05T21:50:40.885829+00:00","PSR","PSR B0329+54",26.797553831442617,15.84375,217,true,"event-20250805_215040Z.json",[object Object],1754430646006.2578
"20250805_214625Z","2025-08-05T21:46:25.819717+00:00","PSR","PSR B0329+54",26.856191804815573,16.3125,217,true,"event-20250805_214625Z.json",[object Object],1754430389219.3875
"20250805_213521Z","2025-08-05T21:35:21.358405+00:00","PSR","PSR B0329+54",26.738915858069657,17.171875,218,true,"event-20250805_213521Z.json",[object Object],1754429725778.542
"20250805_213347Z","2025-08-05T21:33:47.764805+00:00","PSR","PSR B0329+54",26.856191804815573,15.796875,218,true,"event-20250805_213347Z.json",[object Object],1754429630614.8398
"20250805_213250Z","2025-08-05T21:32:50.609221+00:00","PSR","PSR B0329+54",26.797553831442617,16.3125,218,true,"event-20250805_213250Z.json",[object Object],1754429573480.4185
"20250805_012656Z","2025-08-05T01:26:56.841797+00:00","PSR","Crab (PSR B0531+21)",56.702920251652095,10.046875,115,true,"event-20250805_012656Z.json",[object Object],1754357219827.8264
"20250805_011224Z","2025-08-05T01:12:24.500293+00:00","PSR","Crab (PSR B0531+21)",56.702920251652095,10.0390625,116,true,"event-20250805_011224Z.json",[object Object],1754356347877.8965
"20250805_005834Z","2025-08-05T00:58:34.355781+00:00","PSR","Crab (PSR B0531+21)",56.820196198398015,10.4765625,117,true,"event-20250805_005834Z.json",[object Object],1754355517479.204
"20250805_003021Z","2025-08-05T00:30:21.225029+00:00","PSR","PSR B0329+54",26.797553831442617,17.390625,209,true,"event-20250805_003021Z.json",[object Object],1754353824294.1445
"20250805_001659Z","2025-08-05T00:16:59.727941+00:00","PSR","Crab (PSR B0531+21)",56.761558225025055,9.734375,121,true,"event-20250805_001659Z.json",[object Object],1754353022957.133
"20250804_234418Z","2025-08-04T23:44:18.448453+00:00","PSR","Crab (PSR B0531+21)",56.761558225025055,20.75,124,true,"event-20250804_234418Z.json",[object Object],1754351061427.325
"20250804_230858Z","2025-08-04T23:08:58.547269+00:00","PSR","PSR B0329+54",26.797553831442617,15.4765625,213,true,"event-20250804_230858Z.json",[object Object],1754348941870.4917
"20250804_230639Z","2025-08-04T23:06:39.225925+00:00","PSR","PSR B0329+54",26.738915858069657,15.53125,213,true,"event-20250804_230639Z.json",[object Object],1754348803144.42
"20250804_222615Z","2025-08-04T22:26:15.565381+00:00","PSR",,56.878834171770976,15.1015625,131,true,"event-20250804_222615Z.json",[object Object],1755067903850.4832
"20250804_221818Z","2025-08-04T22:18:18.479685+00:00","PSR","PSR B0329+54",26.680277884696697,16.875,216,true,"event-20250804_221818Z.json",[object Object],1754345901867.3787
"20250804_213326Z","2025-08-04T21:33:26.367301+00:00","PSR","PSR B0329+54",26.797553831442617,15.0625,218,true,"event-20250804_213326Z.json",[object Object],1754343209614.875
"20250804_015249Z","2025-08-04T01:52:49.242181+00:00","PSR","Crab (PSR B0531+21)",56.761558225025055,19.9375,136,true,"event-20250804_015249Z.json",[object Object],1754322769593.8308
"20250804_001640Z","2025-08-04T00:16:40.845381+00:00","PSR","Crab (PSR B0531+21)",56.702920251652095,10.1484375,121,true,"event-20250804_001640Z.json",[object Object],1754266603923.5635
"20250804_001310Z","2025-08-04T00:13:10.949957+00:00","PSR","PSR B0329+54",26.738915858069657,15.40625,210,true,"event-20250804_001310Z.json",[object Object],1754266394186.9702
"20250804_001123Z","2025-08-04T00:11:23.782213+00:00","PSR","PSR B0329+54",26.680277884696697,19.15625,210,true,"event-20250804_001123Z.json",[object Object],1754266286738.1538
"20250804_000923Z","2025-08-04T00:09:23.032133+00:00","PSR","PSR B0329+54",26.797553831442617,15.8046875,210,true,"event-20250804_000923Z.json",[object Object],1754266166562.241
"20250803_235647Z","2025-08-03T23:56:47.131717+00:00","PSR","PSR B0329+54",26.797553831442617,16.796875,211,true,"event-20250803_235647Z.json",[object Object],1754265410228.6323
"20250803_233521Z","2025-08-03T23:35:21.086021+00:00","PSR","PSR B0329+54",26.738915858069657,16.734375,212,true,"event-20250803_233521Z.json",[object Object],1754264123874.1213
"20250803_232845Z","2025-08-03T23:28:45.264965+00:00","PSR","PSR B0329+54",26.856191804815573,15.96875,212,true,"event-20250803_232845Z.json",[object Object],1754263728083.2031
"20250803_231355Z","2025-08-03T23:13:55.040325+00:00","PSR","PSR B0329+54",26.680277884696697,16.21875,213,true,"event-20250803_231355Z.json",[object Object],1754262838638.6477
"20250803_231325Z","2025-08-03T23:13:25.745733+00:00","PSR","PSR B0329+54",26.738915858069657,15.2109375,213,true,"event-20250803_231325Z.json",[object Object],1754262809194.434
"20250803_225607Z","2025-08-03T22:56:07.622725+00:00","PSR","PSR B0329+54",26.797553831442617,15.453125,214,true,"event-20250803_225607Z.json",[object Object],1754261770646.8906
"20250803_221618Z","2025-08-03T22:16:18.434117+00:00","PSR","PSR B0329+54",26.680277884696697,16.5625,216,true,"event-20250803_221618Z.json",[object Object],1754259381332.5667
"20250803_220057Z","2025-08-03T22:00:57.489477+00:00","PSR","PSR B0329+54",26.797553831442617,15.9140625,217,true,"event-20250803_220057Z.json",[object Object],1754258460967.908
"20250803_215950Z","2025-08-03T21:59:50.323269+00:00","PSR","PSR B0329+54",26.797553831442617,16.203125,217,true,"event-20250803_215950Z.json",[object Object],1754258393702.4202
"20250803_214212Z","2025-08-03T21:42:12.203589+00:00","PSR","PSR B0329+54",26.856191804815573,15.109375,218,true,"event-20250803_214212Z.json",[object Object],1754257335672.8752
"20250803_011341Z","2025-08-03T01:13:41.234757+00:00","PSR","Crab (PSR B0531+21)",56.820196198398015,10.0390625,124,true,"event-20250803_011341Z.json",[object Object],1754183624380.0103
"20250803_011309Z","2025-08-03T01:13:09.777477+00:00","PSR","Crab (PSR B0531+21)",56.761558225025055,22.109375,124,true,"event-20250803_011309Z.json",[object Object],1754183592879.7598
"20250803_005806Z","2025-08-03T00:58:06.535749+00:00","PSR","Crab (PSR B0531+21)",56.761558225025055,37.1875,118,true,"event-20250803_005806Z.json",[object Object],1754182689584.7424
"20250803_003845Z","2025-08-03T00:38:45.573701+00:00","PSR","PSR B0329+54",26.680277884696697,15.7109375,209,true,"event-20250803_003845Z.json",[object Object],1754181528533.932
"20250803_002230Z","2025-08-03T00:22:30.119493+00:00","PSR","Crab (PSR B0531+21)",56.702920251652095,9.2109375,121,true,"event-20250803_002230Z.json",[object Object],1754180553084.485
"20250803_001405Z","2025-08-03T00:14:05.910085+00:00","PSR","PSR B0329+54",26.797553831442617,15.7265625,210,true,"event-20250803_001405Z.json",[object Object],1754180051008.6313
"20250803_001321Z","2025-08-03T00:13:21.615941+00:00","PSR","Crab (PSR B0531+21)",56.761558225025055,9.7734375,122,true,"event-20250803_001321Z.json",[object Object],1754180004402.2617
"20250802_235805Z","2025-08-02T23:58:05.660229+00:00","PSR","PSR B0329+54",26.797553831442617,18.859375,211,true,"event-20250802_235805Z.json",[object Object],1754179088817.4595
"20250802_233643Z","2025-08-02T23:36:43.186245+00:00","PSR","PSR B0329+54",26.797553831442617,15.859375,212,true,"event-20250802_233643Z.json",[object Object],1754177808580.9883
"20250802_233603Z","2025-08-02T23:36:03.176517+00:00","PSR","PSR B0329+54",26.797553831442617,16.34375,212,true,"event-20250802_233603Z.json",[object Object],1754177767808.693
"20250802_233327Z","2025-08-02T23:33:27.422021+00:00","PSR","PSR B0329+54",26.738915858069657,16.125,212,true,"event-20250802_233327Z.json",[object Object],1754177610626.5544
"20250802_230256Z","2025-08-02T23:02:56.952389+00:00","PSR","PSR B0329+54",26.680277884696697,15.328125,214,true,"event-20250802_230256Z.json",[object Object],1754177770683.7139
"20250802_225722Z","2025-08-02T22:57:22.579525+00:00","PSR","PSR B0329+54",26.856191804815573,15.34375,214,true,"event-20250802_225722Z.json",[object Object],1754178274130.4705
"20250802_225721Z","2025-08-02T22:57:21.866821+00:00","PSR","PSR B0329+54",26.856191804815573,15.3125,214,true,"event-20250802_225721Z.json",[object Object],1754178273453.4653
"20250802_222414Z","2025-08-02T22:24:14.782533+00:00","PSR",,56.820196198398015,15.71875,132,true,"event-20250802_222414Z.json",[object Object],1755068000259.0256
"20250802_222302Z","2025-08-02T22:23:02.766661+00:00","PSR","PSR B0329+54",26.680277884696697,17.625,216,true,"event-20250802_222302Z.json",[object Object],1754177977313.2292
"20250802_220406Z","2025-08-02T22:04:06.044741+00:00","PSR","PSR B0329+54",26.797553831442617,15.3828125,217,true,"event-20250802_220406Z.json",[object Object],1754177901731.663
"20250802_220333Z","2025-08-02T22:03:33.891141+00:00","PSR","PSR B0329+54",26.738915858069657,15.0546875,217,true,"event-20250802_220333Z.json",[object Object],1754177895571.6184
"20250802_220247Z","2025-08-02T22:02:47.450693+00:00","PSR","PSR B0329+54",26.797553831442617,15.1796875,217,true,"event-20250802_220247Z.json",[object Object],1754177817607.0537
"20250802_220234Z","2025-08-02T22:02:34.597445+00:00","PSR","PSR B0329+54",26.856191804815573,15.0859375,217,true,"event-20250802_220234Z.json",[object Object],1754177815915.0415
"20250802_220148Z","2025-08-02T22:01:48.869701+00:00","PSR","PSR B0329+54",26.738915858069657,15.7421875,217,true,"event-20250802_220148Z.json",[object Object],1754177805637.967
"20250802_214647Z","2025-08-02T21:46:47.209029+00:00","PSR","PSR B0329+54",26.797553831442617,18.734375,218,true,"event-20250802_214647Z.json",[object Object],1754178450952.7844
"20250802_214554Z","2025-08-02T21:45:54.337861+00:00","PSR","PSR B0329+54",26.797553831442617,15.9296875,218,true,"event-20250802_214554Z.json",[object Object],1754178441645.7166
"20250802_214537Z","2025-08-02T21:45:37.904709+00:00","PSR","PSR B0329+54",26.738915858069657,16.359375,218,true,"event-20250802_214537Z.json",[object Object],1754178439735.7026
